experiment_version,source_top20_sha256,query_id,query,original_answerable,candidate_id,chunk_id,rrf_rank,dense_rank,sparse_rank,dense_score,sparse_score,rrf_score,source_id,source_title,pdf_page_start,pdf_page_end,section_path,text,knowledge_base_version,index_version,collection_name,retriever_version,fusion_version,embedding_model,embedding_model_revision,prior_top20_member,prior_relevance,experimental_relevance,label_origin,model_id,prompt_sha256,annotation_status,annotation_error,direct_confirmed,confirmation_model_id,confirmation_prompt_sha256,confirmation_status,confirmation_error
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q020,相关标准中对于焊料过多或焊料堆积有哪些判定要求？,true,Q020-A3377720755c5,gjb_3243a_2021:c_c4ef590b035a0750024f69cd,5,2,17,0.63365793,0.10106897,0.0291160452451,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,17,17,"[""6 详细要求"",""6.2 组装工艺"",""6.2.2 焊膏涂覆"",""6.2.2.4焊膏涂覆后的检测要求""]","6.2.2.4焊膏涂覆后的检测要求

焊膏涂覆的质量应满足以下要求：a)焊膏涂覆后应边缘齐整，无桥连、拉尖、严重塌落等缺陷；

b) 焊膏覆盖每个连接盘的面积应在75%以上，偏移应不超过连接盘尺寸的25%，高度不超过模
板厚度的150%;

c) 常见阵列器件焊膏量要求可参考表6。

表6 阵列器件焊膏量要求

焊膏量

引出端类型 | 阵列节距 | mm3
mm | 最小值 | 标称值 | 最大值
1.27 | 0.025 | 0.037 | N/A
可塌落焊球 | 1.0 | 0.013 | 0.029 | N/A
1.27 | 0.079 | 0.090 | 0.164
非塌落焊球 | 1.0 | 0.041 | 0.057 | 0.075
1.27 | 0.049 | 0.082 | 0.125
焊柱 | 1.0 | 0.0330 | 0.066 | 0.082",0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,true,0,0,top20_reuse,qwen3.8-max,67e58bb23cf799d86e3fea1606909186b881c6307b29e8cac74c4b443ef6af4f,reused,,,,,not_applicable,
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q020,相关标准中对于焊料过多或焊料堆积有哪些判定要求？,true,Q020-A405275a84e8a,gjb_3243a_2021:c_e8a2525272fc86aea5a3f0e6,6,10,8,0.5897321,0.11343895,0.0289915966387,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,21,22,"[""6 详细要求"",""6.2 组装工艺"",""6.2.6 焊接"",""6.2.6.3 手工焊接""]","6.2.6.3 手工焊接

GJB 3243A-2021 手工焊接过程应满足以下要求：

a) 手工焊接前应按要求设置烙铁温度，有铅焊接烙铁温度一般设置为280℃～330℃，对于大面
积覆铜、接地或散热较快区域，最高温度可适当提高，但不应超过360℃。无铅焊接可在有铅 焊接温度基础上提高20℃～30℃；

b) 对于不耐温度冲击的陶瓷电容等元器件，应在焊接前对PCB和元器件进行预热，预热温度不
宜超过140℃；

c) 手工焊接时烙铁头应接触焊接部位，避免直接加热焊锡丝焊接。在焊接过程或焊料凝固过程中，
元器件引线和连接盘之间不应出现相对移动；

d) 手工焊接烙铁单点加热时间不宜超过 3s。",0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,true,0,0,top20_reuse,qwen3.8-max,67e58bb23cf799d86e3fea1606909186b881c6307b29e8cac74c4b443ef6af4f,reused,,,,,not_applicable,
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q020,相关标准中对于焊料过多或焊料堆积有哪些判定要求？,true,Q020-A8a3f074223f2,gjb_3243a_2021:c_68c5ac7ef775c7a37f12b3d7,7,15,4,0.5715102,0.13568912,0.0289583333333,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,10,10,"[""5 一般要求"",""5.6 材料""]","5.6 材料

军用电子产品中使用的材料应满足以下要求：

a) 军用电子产品中使用的焊料应符合 GB/T 3131、GB/T20422、GB/T 31476的要求。

b) 军用电子产品中使用的焊剂和焊膏应符合 GB/T 31474、GB/T 31475的要求。

c) 军用电子产品中使用的贴装胶应符合以下要求：
1）组分单一，有较强的着色性，固化时形变小，并且无低分子副产物产生；2)可采用红外、热风或紫外的方式进行固化，固化时间短；3）贴装胶固化后应有较强的粘结强度，能经受印制板的移动、翘曲，焊接高温以及焊剂和清 洗剂的作用；

4) 贴装胶在固化和焊接后，应保留良好的抗吸水性、无腐蚀性、无导电性及便于PCBA的
返修；

5) 在常温或低温下应有较长的保存寿命。

d) 军用电子产品中使用的清洗剂应符合以下要求：

1) 与待清洗的元器件、PCB及清洗设备相容性好，对PCBA不应产生直接或潜在的损伤；
2)与所使用的焊剂相容性好，有较强的清洗能力，能在一定的清洗温度及时间内达到预期 的清洗效果，清洗容量大；3）清洗溶剂的化学性能和热稳定性良好，在贮存和使用期间不发生分解；4)清洗剂应具有安全性、稳定性、环保性，可操作性能良好，不应对人员和设备造成危害。

e) 军用电子材料的各项性能指标应符合产品设计文件及工艺文件的要求，具有合格证明文件，并
在保质期内使用。

f) 构成产品实体的各种材料应具有合格供方资质及材料的产品标准(或符合使用方与供应方签订
的相关技术协议)，不构成产品实体的辅助材料应符合产品的使用要求。

g) 军用电子电气产品中使用的材料应按批次进行复验，复验合格后使用。",0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,true,0,0,top20_reuse,qwen3.8-max,67e58bb23cf799d86e3fea1606909186b881c6307b29e8cac74c4b443ef6af4f,reused,,,,,not_applicable,
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q020,相关标准中对于焊料过多或焊料堆积有哪些判定要求？,true,Q020-Afc61bbec4bcd,gjb_3243a_2021:c_81b64272175c26a75e560271,8,9,12,0.59112704,0.10825254,0.0283816425121,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,16,16,"[""6 详细要求"",""6.2 组装工艺"",""6.2.2 焊膏涂覆"",""6.2.2.1 印刷""]","6.2.2.1 印刷

焊膏印刷设备及工艺参数应满足以下要求：

a) 采用自动或半自动印刷机通过印刷模板将焊膏漏印至连接盘区域。

b) 印刷设备应满足以下要求：

1) 具备良好的定位精度与重复精度，能保证印刷模板与连接盘精确对位；

2） 具备夹板系统及支撑系统，印刷时PCB应能固定，并与印刷模板紧密接触，PCB底部需
有足够的支撑，防止印刷时变形；

3) 刮刀压力与移动速度可根据要求进行调节；

4) 能控制印刷模板与PCB之间的分离过程及分离距离，并能对印刷后的模板进行擦拭，以
防堵塞模板网孔。

c) 印刷宜采用金属模板，开口应满足以下要求：

1) 孔的宽度(W)与模板厚度(T)之比大于1.5;

2) 孔开口面积(W×L)与孔壁面积(2(W+L)×T)之比大于0.66;

3) 厚度选择可参考表5，当同一印刷面上元器件引线节距差异较大时，可采用阶梯模板进行
补偿；

4) 阶梯模板宜采用正面阶梯，阶梯高度通常为0.02mm~0.08mm，阶梯边缘与其他开口距离
宜不小于3.75mm;

5) 当产品含引线节距0.4mm、球栅阵列节距0.5mm或封装尺寸 01005(英制)及以下元器件
时，宜使用纳米处理金属模板。

表 5 金属模板的厚度 | 单位为毫米
元器件引线节距(P1) | 球栅阵列节距(P2) | 模板厚度
0.65<P1≤1.27 | 0.18~0.25
1.27≤P2≤1.5
0.510.65 | 0.15~0.18
0.4<P1≤0.5 | 0.8<P2≤1.0 | 0.12~0.15
0.3<P1≤0.4 | 0.5<P2≤0.8 | 0.10~0.12
P1=0.3 | P2=0.5 | 0.08~0.10

d) 宜选用经特殊处理的金属刮刀，刮刀与印刷模板之间的印刷角度宜为60°。

e) 针对模板开孔尺寸，选择合适的焊膏颗粒直径，开孔宽度应至少能横向通过4个～5个焊膏
颗粒。

f) 可通过钢网厚度及开口、刮刀压力、刮刀速度等参数控制焊膏量。刮刀压力宜为0.3N/mm～

0.4N/mm，刮刀速度宜为20mm/s~50mm/s，模板上焊膏的滚动直径宜为15mm~25mm。

焊膏印刷后应在4h内进行再流焊接。",0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,true,0,0,top20_reuse,qwen3.8-max,67e58bb23cf799d86e3fea1606909186b881c6307b29e8cac74c4b443ef6af4f,reused,,,,,not_applicable,
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q020,相关标准中对于焊料过多或焊料堆积有哪些判定要求？,true,Q020-A0e69ae8c9a81,gjb_3243a_2021:c_7fe6b64d1e275668b23ef14b,9,14,15,0.5737076,0.102764964,0.0268468468468,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,20,21,"[""6 详细要求"",""6.2 组装工艺"",""6.2.6 焊接"",""6.2.6.1 再流焊接""]","6.2.6.1 再流焊接

再流焊接过程应满足以下要求：

a) 可采用热风、红外、汽相、激光等加热方式进行再流焊接；

b) 再流焊接设备应具备多个加热区，通过轨道传输速度控制PCB在各加热区停留时间，以形成

GJB3243A-2021 稳定可控的再流焊温度曲线；

c) 应根据元器件焊端成分、焊膏类型确定再流焊温度曲线类型，通常包括锡铅合金曲线、无铅合
金曲线以及混合/向后兼容曲线；

d) 应根据曲线类型并综合PCB厚度、元器件封装类型及体积等设置合适的焊接工艺参数，选用
同等或近似热容的测温板测试再流焊温度曲线，测温板上宜设置4个～6个测温点，选定的测 温点应包含板上最低热容区及最高热容区，BGA等重点元器件宜至少设置2个测温点；

e) 再流焊接过程应具备预热、保温、再流、冷却四个阶段，推荐的温度曲线要求见表8，应对实
测温度曲线进行审核，并定期对其进行过程确认；

f) 再流焊接时PCB进板应优先长边搭在轨道上，防止受热板子变形导致卡板等；

g) 若使用汽相再流焊接，则需根据再流温度选择合适的汽相液。",0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,true,0,0,top20_reuse,qwen3.8-max,67e58bb23cf799d86e3fea1606909186b881c6307b29e8cac74c4b443ef6af4f,reused,,,,,not_applicable,
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q020,相关标准中对于焊料过多或焊料堆积有哪些判定要求？,true,Q020-A9f1e87e00e6e,gjb_3243a_2021:c_ce05c273eb121aa8d9b96f38,10,8,24,0.60374546,0.09591693,0.0266106442577,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,22,22,"[""6 详细要求"",""6.3返工、返修和改装""]","6.3返工、返修和改装

电子元器件的返工、返修和改装应满足以下要求：a)当返工、返修和改装在制品时，返修和改装作业需要得到批准；如果用户有要求，按用户要求 执行。b)返工、返修和改装次数要求：1）任何一个焊点，最多允许返工3次；

2) 单块 PCBA 返修(包括焊接及粘结)总数不应超过 6处；任意 25cm²范围内，涉及焊接操
作的返修不应超过3处，涉及粘结的返修不应超过4处；

3） 单块PCBA任意25cm²范围内，改装不应超过3处；

4) 当PCBA安装有超过120个片式元件时，返修总数不应超过片式元件总数的5%。

c) 若PCBA表面存在敷形涂层或固定胶，应在返修前去除，使焊点、元器件本体、印制导线等
充分暴露。

d) PCBA在元器件拆除、重焊之前，应进行烘干以去除吸收的潮气，防止PCB起泡、白斑或其
他降级问题。

e) 返工、返修和改装时，需要采用与焊接相同类型的合金。

f) 使用的助焊剂应适合采用的合金及工艺，且需要与清洗和涂覆工艺相兼容。

g) 瓷介电容等对于温度冲击敏感的器件，拆下后禁止再次使用。",0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,true,0,0,top20_reuse,qwen3.8-max,67e58bb23cf799d86e3fea1606909186b881c6307b29e8cac74c4b443ef6af4f,reused,,,,,not_applicable,
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q020,相关标准中对于焊料过多或焊料堆积有哪些判定要求？,true,Q020-A257f6af0127f,gjb_3243a_2021:c_bc940ec3b2fb5ea49e427463,11,7,28,0.6099795,0.092310905,0.026289009498,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,23,25,"[""6 详细要求"",""6.4 检验"",""6.4.3 详细检验要求""]","6.4.3 详细检验要求

PCBA各类元器件的详细检验要求见表10。

GJB 3243A-2021

表 10 详细检验要求
元器件类型 | 检验项目 | 图例 | 说明
A≤15%W 或 A≤15% P，
侧面偏移(A) | 取两者中的较小者，且不

违反最小电气间隙。

末端不允许伸出连接盘，

末端偏移(B) | 即B≤0。
C≥85%W或 C≥85% P,
末端连接宽度(C) | 取两者中的较小者。

矩形片式元件 (例：片式电阻、

电容、电感等） | 仅有底部端子矩形片式元
件：J≥75%R；其他矩形
末端重叠(J) | 片式元件：J≥50% R 或
J≥0.13mm，取两者中的

较大者。

最大填充焊点高度 | E | 可以延伸至端帽金属镀层 最大填充焊点高度(E)不

顶部。

F≥G+30% H 或F≥G+

最小填充高度(F) | H | 0.5mm，取两者中的较小

者。

X

A≤15%W 或 A≤15% P,

侧面偏移(A) | 取两者中的较小者，且不

违反最小电气间隙。圆柱体帽形端 子元件 (例：MELF 电 阻、二极管等） 末端不允许伸出连接盘，

末端偏移(B) | 即 B≤0。

GJB3243A-2021 表 10(续)

元器件类型 | 检验项目 | 图例 | 说明

W

末端连接宽度(C) | C≥50%W或C≥50%P，

取两者中的较小者。

侧面连接长度(D) | D≥75% R 或 D≥75% S,

取两者中的较小者。圆柱体帽形端

子元件 最大填充焊点高度 | E 不可以延伸至端帽金属
(例：MELF 电 | (E) | 镀层顶部。

阻、二极管等)

w | F≥G+30% W或F≥G+
最小填充高度(F) | 1.0mm，取两者中的较小

者。",0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,true,0,0,top20_reuse,qwen3.8-max,67e58bb23cf799d86e3fea1606909186b881c6307b29e8cac74c4b443ef6af4f,reused,,,,,not_applicable,
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q020,相关标准中对于焊料过多或焊料堆积有哪些判定要求？,true,Q020-A27b28c60a258,gjb_3243a_2021:c_f7d6ff2e06baa4fc6bfccd18,12,13,20,0.57543063,0.09910699,0.026198630137,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,22,23,"[""6 详细要求"",""6.4 检验"",""6.4.1 检验方法""]","6.4.1 检验方法

GJB 3243A-2021 PCBA的检验方法应满足以下要求：

a) PCB外观、元器件外观、目视可见焊点可采用目视或使用放大镜、体视显微镜、自动光学检
测设备进行检验。b)焊点采用目视或使用放大镜检查时，应根据连接盘宽度或直径选择不同的放大倍率，针对连接 盘宽度大小不一的情况，采用较大倍率。对有争议或目测拒收的焊点，可提高放大倍数来仲裁，对应关系见表9。

c) BGA、CGA、QFN、LGA、LCCC等目视不可见焊点应采用X-ray进行检测。

表9 检测放大倍数与连接盘宽度的对应关系
连接盘宽或直径 | 检验放大范围 | 仲裁放大范围

mm

>1.0 | 1.5 倍~3倍 | 4倍
0.5~1.0 | 3倍~7.5倍 | 10倍
0.25~0.5 | 7.5倍~10倍 | 20倍
<0.25 | 20 倍 | 40倍",0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,true,0,0,top20_reuse,qwen3.8-max,67e58bb23cf799d86e3fea1606909186b881c6307b29e8cac74c4b443ef6af4f,reused,,,,,not_applicable,
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q020,相关标准中对于焊料过多或焊料堆积有哪些判定要求？,true,Q020-Abdce290f9813,gjb_3243a_2021:c_994536127899ebe9d93ba428,13,6,31,0.6126728,0.08736688,0.0261405261405,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,18,20,"[""6 详细要求"",""6.2 组装工艺"",""6.2.4 贴装"",""6.2.4.4 贴装检查""]","6.2.4.4 贴装检查

元器件贴装质量应满足以下要求：

a) 节距大于0.635mm 的元器件，引线压入焊膏的深度宜大于引线厚度的 50%，节距不大于

0.635mm的元器件，压入深度可放宽至引线厚度的25%;

b) 节距大于0.635mm的元器件，贴装后焊膏挤出量宜小于0.2mm，节距不大于0.635mm的元器
件，焊膏挤出量宜小于0.1mm，挤出的焊膏不能与相邻的连接盘或焊膏相连；c)元器件贴装后应无损伤、变形、侧立、翻白、飞料等不良，型号规格、角度等应与工艺文件 相符；

d) 元器件贴装后位置精度要求见表7。

表 7 元器件贴装精度要求
元器件类型 | 图例 | 说明
A≤15%W或A≤15%P，

取两者中的较小者。矩形片式元件 A

B | 元器件末端不允许伸出
连接盘，即B≤0。
A≤25% D。

圆柱体帽形端子 元件 元器件末端不允许伸出

B | 连接盘，即B≤0。

GJB 3243A-2021 表7(续)

元器件类型 | 图例 | 说明

焊接端子侧面偏移 A 不大于 端子宽度W的15%或0.5mm，取两者中的较小者。

鸥翼形引线 | 焊接端子趾部不允许伸出连
元器件 | 接盘，即B≤0。

B 引线搭接在连接盘的长度L 不小于1.5W。

焊接端子侧面偏移 A 不大于 端子宽度 W的 15%。W J形引线元器件 焊接端子趾部不允许伸出连

接盘，即B≤0。

焊接端子侧面偏移 A 不大于 端子宽度W的15%。

城堡形端子 元器件

焊接端子末端不允许伸出连

接盘，即 B≤0。

GJB 3243A-2021 表7(续)

元器件类型 | 图例 | 说明

焊接端子侧面偏移 A 不大 于端子宽度W的15%。底部端子元器件

(QFN、SON)

焊接端子末端不允许伸出

连接盘，即 B≤0。

A | B
底部端子元器件 | 焊接端子落在连接盘上的
(LGA) | 面积不小于75%。
最佳 | 合格 | 不合格
BGA | 连接盘在焊球投影内的面
(可塌落焊球) | 积不小于75%。
最佳 | 合格 | 不合格
BGA | 连接盘全部在焊球投影范
(非塌落焊球) | 围内。
最佳 | 合格 | 不合格

焊柱全部落在连接盘范围

CGA | 内。
最佳 | 合格 | 不合格",0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,true,0,0,top20_reuse,qwen3.8-max,67e58bb23cf799d86e3fea1606909186b881c6307b29e8cac74c4b443ef6af4f,reused,,,,,not_applicable,
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q020,相关标准中对于焊料过多或焊料堆积有哪些判定要求？,true,Q020-A7af1640e1ba5,gjb_3243a_2021:c_52314b9861174e56fb468b78,14,24,11,0.55565107,0.10917306,0.025989268947,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,20,20,"[""6 详细要求"",""6.2 组装工艺"",""6.2.6 焊接""]",6.2.6 焊接,0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,true,0,0,top20_reuse,qwen3.8-max,67e58bb23cf799d86e3fea1606909186b881c6307b29e8cac74c4b443ef6af4f,reused,,,,,not_applicable,
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q020,相关标准中对于焊料过多或焊料堆积有哪些判定要求？,true,Q020-A8279deb05fac,gjb_3243a_2021:c_55357d2daed71d06cad3353f,15,18,16,0.5629606,0.10219312,0.0259784075574,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,21,21,"[""6 详细要求"",""6.2 组装工艺"",""6.2.6 焊接"",""6.2.6.2 波峰焊接""]","6.2.6.2 波峰焊接

波峰焊接过程应满足以下要求：

a) 波峰焊接一般适用于表贴电阻、MELF电阻、二极管、小尺寸SOT等元器件，以下元器件不
宜使用波峰焊接工艺：1）方形扁平封装、J形引线、底部端子、节距小于0.635mm的有引线小外形封装元器件；2)钽电容、玻璃二极管、1206(英制)以上瓷介电容。

b) 波峰焊接设备应自带助焊剂预涂装置，宜配置射流波或带紊流波与不对称层流波的波峰焊接
系统。

c) 应根据焊剂类型、活化温度、元器件种类及安装密度、PCB厚度等确定预热温度曲线。对于
不耐温度冲击的元器件，应控制好预热到浸锡时的温度差。

d) 推荐使用如下焊接参数：

1） 预热区温升速率：2℃/s~3℃/s；

2) 预热区表面温度：90℃～110℃；

3) 预热区元器件表面的最高温度：≤120℃；

4) 焊料槽设定温度：240℃~260℃；

5） 焊接时间：2s~3.5s；
6)倾斜角：3°～7°。",0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,true,0,0,top20_reuse,qwen3.8-max,67e58bb23cf799d86e3fea1606909186b881c6307b29e8cac74c4b443ef6af4f,reused,,,,,not_applicable,
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q020,相关标准中对于焊料过多或焊料堆积有哪些判定要求？,true,Q020-A35816d354fce,gjb_3243a_2021:c_6c26f2fe77994f6c5aa019eb,16,16,19,0.5699886,0.10062313,0.0258161225849,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,9,10,"[""5 一般要求"",""5.5 PCB""]","5.5 PCB

军用电子电气产品使用的PCB应满足以下要求：

a) PCB 各项性能应满足 GJB 362、GJB 7548、GJB 9491 规定的要求。

b) PCB 的弓曲和扭曲应不大于 0.75%，安装陶瓷基板阵列器件(如 CBGA、CCGA 等)的 PCB 的
弓曲和扭曲应不大于0.5%。

c) 镀金 PCB焊接前应进行去金处理，但不包括表面涂层为化学镀镍浸金(ENIG)、镍一钯一金
(NiPdAu)或化学镀镍镀钯浸金(ENEPIG)的 PCB。

d) PCB检验合格后应采用干燥包装或贮存在干燥柜内。

e) 下列情况焊接前应对PCB进行去湿烘烤：

1） 无证据表明PCB 是干燥的；

2） 拆封或烘烤后 PCB在车间环境下放置超过48h:
3）用户要求烘烤。

f) PCB 去湿烘烤应按下列要求进行：
1）优先采用 PCB 制造商提供的建议；2）如制造商未提供烘烤建议，参照表3的要求进行。

g) 焊接前应检查PCB表面清洁度，若表面存在污染则需进行清洗并烘干。

表 3 PCB 去湿烘烤条件
表面镀涂层 | 烘烤温度 | 烘烤时间 | 注意事项
℃ | h

烘烤可能降低可焊性，宜在烘烤前使用样板

锡 | 烘烤后验证其可焊性

银层可能产生锈蚀，如烘烤后目视检查有锈

银 | 蚀，应验证其可焊性
镍/金 | 105~125 | 4~6 | 表面涂层为化学镀镍浸金(ENIG)的 PCB，
镍钯金 | 氧气可能穿透薄金层，氧化底层镍

当最终表面厚度小于0.77μm时，可能产生

热风整平(HASL/HAL) | 纯金属间化合物，造成 PCB 不可焊

通常不建议烘烤，必须烘烤时，建议在真空

有机可焊性保护膜(OSP) | 105~110 | 1 | 或氮气环境下进行

GJB3243A-2021",0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,true,0,0,top20_reuse,qwen3.8-max,67e58bb23cf799d86e3fea1606909186b881c6307b29e8cac74c4b443ef6af4f,reused,,,,,not_applicable,
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q020,相关标准中对于焊料过多或焊料堆积有哪些判定要求？,true,Q020-A82c37aa20b14,gjb_3243a_2021:c_5723d6edbd1cb0e47324bc7a,17,12,25,0.5767006,0.095595896,0.0256535947712,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,16,17,"[""6 详细要求"",""6.2 组装工艺"",""6.2.2 焊膏涂覆"",""6.2.2.3 喷印""]","6.2.2.3 喷印

焊膏喷印设备应满足以下要求：

GJB 3243A-2021

a) 喷印设备应能根据印制板连接盘尺寸及位置编制程序，实现焊膏自动喷印；

b) 设备应具备良好的定位精度与重复精度，确保焊膏精确地喷印到连接盘区域；

c) 设备配置喷射阀，可通过喷印速度、喷头直径等参数控制焊膏量。",0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,false,,0,llm_top50_new,qwen3.8-max,2526d505a0d9a8db869e0d314f7c607e25f0e5de5596bc86c5278cca1d9ba030,completed,,,,,not_applicable,
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q020,相关标准中对于焊料过多或焊料堆积有哪些判定要求？,true,Q020-Aac30b9001c0d,gjb_3243a_2021:c_996d7b4c4e3aa1ca4f612e42,18,28,10,0.54618394,0.11055666,0.0256493506494,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,14,14,"[""6 详细要求"",""6.1 PCB 设计"",""6.1.3 连接盘设计"",""6.1.3.2 连接盘尺寸要素确定"",""6.1.3.2.4 连接盘伸出量""]","6.1.3.2.4 连接盘伸出量

PCB连接盘伸出量的设计应考虑以下要求：

a) 本标准将连接盘伸出量分为A级密度、B级密度、C级密度，用户可以根据自身产品特点选用：

1） A级密度：元器件密度低的产品宜选用最大伸出量的连接盘图形，适用于波峰焊或者无引
线片式元件和鸥翼形引线元器件的再流焊。最大伸出量的连接盘图形可为再流焊过程提 供更宽的工艺窗口。

2） B级密度：元器件密度中等的产品可以考虑选用中等伸出量的连接盘图形。中等伸出量的
连接盘图形能为元器件的再流焊工艺提供可靠的焊接条件，并为无引线片式元件和鸥翼 形引线元器件的波峰焊或再流焊提供合适的条件。

3） C级密度：元器件密度高的便携或手持式产品可以考虑选用最小伸出量的连接盘图形。

b) 常用元器件连接盘伸出量 JT、JH、Js 可根据附录 A 中的要求确定。附录 A 中表 A.1～表 A.6

给出了三种密度等级下不同封装元器件的连接盘伸出量；特殊元器件，如BGA、CGA等未定

义连接盘伸出量，其连接盘尺寸要求适用于表A.7、表A.8。",0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,true,0,0,top20_reuse,qwen3.8-max,67e58bb23cf799d86e3fea1606909186b881c6307b29e8cac74c4b443ef6af4f,reused,,,,,not_applicable,
